,date,num_applications,year,day_of_week,month,week,num_applications_year,weighted_num_applications
4118,2021-04-24,179,2021,Saturday,4,16,38471,0.004652855397572197
4119,2021-04-25,151,2021,Sunday,4,16,38471,0.003925034441527384
4120,2021-04-26,282,2021,Monday,4,17,38471,0.007330196771594188
4121,2021-04-27,164,2021,Tuesday,4,17,38471,0.004262951313976761
4122,2021-04-28,309,2021,Wednesday,4,17,38471,0.008032024122065972
4123,2021-04-29,204,2021,Thursday,4,17,38471,0.005302695536897923
4124,2021-04-30,99,2021,Friday,4,17,38471,0.0025733669517298743
4125,2021-05-02,228,2021,Sunday,5,17,38471,0.00592654207065062
4126,2021-05-03,148,2021,Monday,5,18,38471,0.003847053624808297
4127,2021-05-04,180,2021,Tuesday,5,18,38471,0.004678849003145226
4128,2021-05-05,98,2021,Wednesday,5,18,38471,0.0025473733461568453
4129,2021-05-06,120,2021,Thursday,5,18,38471,0.0031192326687634843
4130,2021-05-07,76,2021,Friday,5,18,38471,0.0019755140235502068
4131,2021-05-08,50,2021,Saturday,5,18,38471,0.0012996802786514518
4132,2021-05-09,82,2021,Sunday,5,18,38471,0.0021314756569883807
4133,2021-05-11,168,2021,Tuesday,5,19,38471,0.004366925736268878
4134,2021-05-12,201,2021,Wednesday,5,19,38471,0.005224714720178836
4135,2021-05-13,111,2021,Thursday,5,19,38471,0.002885290218606223
4136,2021-05-14,169,2021,Friday,5,19,38471,0.004392919341841907
4137,2021-05-16,60,2021,Sunday,5,19,38471,0.0015596163343817421
4138,2021-05-17,198,2021,Monday,5,20,38471,0.0051467339034597485
4139,2021-05-18,210,2021,Tuesday,5,20,38471,0.005458657170336097
4140,2021-05-19,126,2021,Wednesday,5,20,38471,0.0032751943022016586
4141,2021-05-20,184,2021,Thursday,5,20,38471,0.004782823425437343
4142,2021-05-21,119,2021,Friday,5,20,38471,0.0030932390631904553
4143,2021-05-22,142,2021,Saturday,5,20,38471,0.003691091991370123
4144,2021-05-23,151,2021,Sunday,5,20,38471,0.003925034441527384
4145,2021-05-24,221,2021,Monday,5,21,38471,0.0057445868316394165
4146,2021-05-25,130,2021,Tuesday,5,21,38471,0.0033791687244937745
4147,2021-05-26,51,2021,Wednesday,5,21,38471,0.0013256738842244808
4148,2021-05-27,134,2021,Thursday,5,21,38471,0.0034831431467858905
4149,2021-05-28,153,2021,Friday,5,21,38471,0.003977021652673442
4150,2021-05-29,131,2021,Saturday,5,21,38471,0.0034051623300668035
4151,2021-05-30,141,2021,Sunday,5,21,38471,0.003665098385797094
4152,2021-05-31,125,2021,Monday,5,22,38471,0.003249200696628629
4153,2021-06-01,243,2021,Tuesday,6,22,38471,0.006316446154246056
4154,2021-06-03,214,2021,Thursday,6,22,38471,0.005562631592628213
4155,2021-06-04,190,2021,Friday,6,22,38471,0.004938785058875517
4156,2021-06-05,46,2021,Saturday,6,22,38471,0.0011957058563593357
4157,2021-06-06,167,2021,Sunday,6,22,38471,0.004340932130695849
4158,2021-06-07,49,2021,Monday,6,23,38471,0.0012736866730784226
4159,2021-06-08,232,2021,Tuesday,6,23,38471,0.006030516492942736
4160,2021-06-09,214,2021,Wednesday,6,23,38471,0.005562631592628213
4161,2021-06-10,163,2021,Thursday,6,23,38471,0.004236957708403733
4162,2021-06-11,43,2021,Friday,6,23,38471,0.0011177250396402485
4163,2021-06-12,216,2021,Saturday,6,23,38471,0.005614618803774271
4164,2021-06-13,261,2021,Sunday,6,23,38471,0.0067843310545605785
4165,2021-06-14,198,2021,Monday,6,24,38471,0.0051467339034597485
4166,2021-06-15,210,2021,Tuesday,6,24,38471,0.005458657170336097
4167,2021-06-16,141,2021,Wednesday,6,24,38471,0.003665098385797094
4168,2021-06-17,193,2021,Thursday,6,24,38471,0.005016765875594604
4169,2021-06-18,160,2021,Friday,6,24,38471,0.004158976891684645
4170,2021-06-19,67,2021,Saturday,6,24,38471,0.0017415715733929452
4171,2021-06-20,154,2021,Sunday,6,24,38471,0.0040030152582464715
4172,2021-06-21,215,2021,Monday,6,25,38471,0.005588625198201243
4173,2021-06-22,142,2021,Tuesday,6,25,38471,0.003691091991370123
4174,2021-06-23,42,2021,Wednesday,6,25,38471,0.0010917314340672195
4175,2021-06-24,162,2021,Thursday,6,25,38471,0.004210964102830703
4176,2021-06-25,178,2021,Friday,6,25,38471,0.004626861791999168
4177,2021-06-26,160,2021,Saturday,6,25,38471,0.004158976891684645
4178,2021-06-27,134,2021,Sunday,6,25,38471,0.0034831431467858905
4179,2021-06-29,151,2021,Tuesday,6,26,38471,0.003925034441527384
4180,2021-06-30,139,2021,Wednesday,6,26,38471,0.003613111174651036
4181,2021-07-01,32,2021,Thursday,7,26,38471,0.0008317953783369291
4182,2021-07-03,223,2021,Saturday,7,26,38471,0.0057965740427854745
4183,2021-07-04,136,2021,Sunday,7,26,38471,0.003535130357931949
4184,2021-07-05,160,2021,Monday,7,27,38471,0.004158976891684645
4185,2021-07-07,20,2021,Wednesday,7,27,38471,0.0005198721114605807
4186,2021-07-08,179,2021,Thursday,7,27,38471,0.004652855397572197
4187,2021-07-09,132,2021,Friday,7,27,38471,0.0034311559356398325
4188,2021-07-10,106,2021,Saturday,7,27,38471,0.0027553221907410776
4189,2021-07-11,142,2021,Sunday,7,27,38471,0.003691091991370123
4190,2021-07-12,116,2021,Monday,7,28,38471,0.003015258246471368
4191,2021-07-13,108,2021,Tuesday,7,28,38471,0.0028073094018871356
4192,2021-07-14,81,2021,Wednesday,7,28,38471,0.0021054820514153517
4193,2021-07-15,110,2021,Thursday,7,28,38471,0.002859296613033194
4194,2021-07-16,60,2021,Friday,7,28,38471,0.0015596163343817421
4195,2021-07-17,106,2021,Saturday,7,28,38471,0.0027553221907410776
4196,2021-07-18,93,2021,Sunday,7,28,38471,0.0024174053182917004
4197,2021-07-19,117,2021,Monday,7,29,38471,0.003041251852044397
4198,2021-07-20,70,2021,Tuesday,7,29,38471,0.0018195523901120324
4199,2021-07-21,26,2021,Wednesday,7,29,38471,0.0006758337448987549
4200,2021-07-22,71,2021,Thursday,7,29,38471,0.0018455459956850614
4201,2021-07-23,74,2021,Friday,7,29,38471,0.0019235268124041486
4202,2021-07-24,64,2021,Saturday,7,29,38471,0.0016635907566738583
4203,2021-07-25,100,2021,Sunday,7,29,38471,0.0025993605573029037
4204,2021-07-26,65,2021,Monday,7,30,38471,0.0016895843622468873
4205,2021-07-27,93,2021,Tuesday,7,30,38471,0.0024174053182917004
4206,2021-07-28,69,2021,Wednesday,7,30,38471,0.0017935587845390034
4207,2021-07-29,88,2021,Thursday,7,30,38471,0.002287437290426555
4208,2021-07-30,55,2021,Friday,7,30,38471,0.001429648306516597
4209,2021-07-31,87,2021,Saturday,7,30,38471,0.002261443684853526
4210,2021-08-02,175,2021,Monday,8,31,38471,0.0045488809752800815
4211,2021-08-03,75,2021,Tuesday,8,31,38471,0.0019495204179771776
4212,2021-08-04,98,2021,Wednesday,8,31,38471,0.0025473733461568453
4213,2021-08-06,77,2021,Friday,8,31,38471,0.0020015076291232357
4214,2021-08-07,52,2021,Saturday,8,31,38471,0.0013516674897975098
4215,2021-08-08,22,2021,Sunday,8,31,38471,0.0005718593226066388
4216,2021-08-09,103,2021,Monday,8,32,38471,0.0026773413740219906
4217,2021-08-10,100,2021,Tuesday,8,32,38471,0.0025993605573029037
4218,2021-08-12,73,2021,Thursday,8,32,38471,0.0018975332068311196
4219,2021-08-13,49,2021,Friday,8,32,38471,0.0012736866730784226
4220,2021-08-14,97,2021,Saturday,8,32,38471,0.0025213797405838163
4221,2021-08-16,18,2021,Monday,8,33,38471,0.00046788490031452265
4222,2021-08-17,93,2021,Tuesday,8,33,38471,0.0024174053182917004
4223,2021-08-18,71,2021,Wednesday,8,33,38471,0.0018455459956850614
4224,2021-08-19,43,2021,Thursday,8,33,38471,0.0011177250396402485
4225,2021-08-20,83,2021,Friday,8,33,38471,0.00215746926256141
4226,2021-08-21,75,2021,Saturday,8,33,38471,0.0019495204179771776
4227,2021-08-22,126,2021,Sunday,8,33,38471,0.0032751943022016586
4228,2021-08-23,81,2021,Monday,8,34,38471,0.0021054820514153517
4229,2021-08-24,107,2021,Tuesday,8,34,38471,0.0027813157963141066
4230,2021-08-25,82,2021,Wednesday,8,34,38471,0.0021314756569883807
4231,2021-08-26,120,2021,Thursday,8,34,38471,0.0031192326687634843
4232,2021-08-27,79,2021,Friday,8,34,38471,0.0020534948402692937
4233,2021-08-28,120,2021,Saturday,8,34,38471,0.0031192326687634843
4234,2021-08-29,69,2021,Sunday,8,34,38471,0.0017935587845390034
4235,2021-08-30,96,2021,Monday,8,35,38471,0.0024953861350107873
4236,2021-08-31,71,2021,Tuesday,8,35,38471,0.0018455459956850614
4237,2021-09-01,192,2021,Wednesday,9,35,38471,0.004990772270021575
4238,2021-09-02,179,2021,Thursday,9,35,38471,0.004652855397572197
4239,2021-09-04,158,2021,Saturday,9,35,38471,0.004106989680538587
4240,2021-09-05,190,2021,Sunday,9,35,38471,0.004938785058875517
4241,2021-09-06,223,2021,Monday,9,36,38471,0.0057965740427854745
4242,2021-09-08,234,2021,Wednesday,9,36,38471,0.006082503704088794
4243,2021-09-09,138,2021,Thursday,9,36,38471,0.003587117569078007
4244,2021-09-10,179,2021,Friday,9,36,38471,0.004652855397572197
4245,2021-09-11,154,2021,Saturday,9,36,38471,0.0040030152582464715
4246,2021-09-12,278,2021,Sunday,9,36,38471,0.007226222349302072
4247,2021-09-13,299,2021,Monday,9,37,38471,0.007772088066335682
4248,2021-09-14,292,2021,Tuesday,9,37,38471,0.007590132827324478
4249,2021-09-15,303,2021,Wednesday,9,37,38471,0.007876062488627798
4250,2021-09-16,370,2021,Thursday,9,37,38471,0.009617634062020743
4251,2021-09-17,367,2021,Friday,9,37,38471,0.009539653245301656
4252,2021-09-18,364,2021,Saturday,9,37,38471,0.009461672428582568
4253,2021-09-20,638,2021,Monday,9,38,38471,0.016583920355592523
4254,2021-09-21,457,2021,Tuesday,9,38,38471,0.011879077746874269
4255,2021-09-22,356,2021,Wednesday,9,38,38471,0.009253723583998336
4256,2021-09-23,280,2021,Thursday,9,38,38471,0.00727820956044813
4257,2021-09-24,307,2021,Friday,9,38,38471,0.007980036910919914
4258,2021-09-25,170,2021,Saturday,9,38,38471,0.004418912947414936
4259,2021-09-26,181,2021,Sunday,9,38,38471,0.004704842608718255
4260,2021-09-27,257,2021,Monday,9,39,38471,0.006680356632268462
4261,2021-09-28,370,2021,Tuesday,9,39,38471,0.009617634062020743
4262,2021-09-29,244,2021,Wednesday,9,39,38471,0.0063424397598190844
4263,2021-09-30,363,2021,Thursday,9,39,38471,0.00943567882300954
4264,2021-10-01,386,2021,Friday,10,39,38471,0.010033531751189208
4265,2021-10-02,341,2021,Saturday,10,39,38471,0.008863819500402902
4266,2021-10-03,246,2021,Sunday,10,39,38471,0.006394426970965142
4267,2021-10-04,498,2021,Monday,10,40,38471,0.01294481557536846
4268,2021-10-06,464,2021,Wednesday,10,40,38471,0.012061032985885472
4269,2021-10-07,260,2021,Thursday,10,40,38471,0.006758337448987549
4270,2021-10-08,259,2021,Friday,10,40,38471,0.00673234384341452
4271,2021-10-09,153,2021,Saturday,10,40,38471,0.003977021652673442
4272,2021-10-10,179,2021,Sunday,10,40,38471,0.004652855397572197
4273,2021-10-11,268,2021,Monday,10,41,38471,0.006966286293571781
4274,2021-10-12,291,2021,Tuesday,10,41,38471,0.007564139221751449
4275,2021-10-13,210,2021,Wednesday,10,41,38471,0.005458657170336097
4276,2021-10-14,245,2021,Thursday,10,41,38471,0.006368433365392114
4277,2021-10-15,191,2021,Friday,10,41,38471,0.004964778664448546
4278,2021-10-16,186,2021,Saturday,10,41,38471,0.004834810636583401
4279,2021-10-17,119,2021,Sunday,10,41,38471,0.0030932390631904553
4280,2021-10-18,242,2021,Monday,10,42,38471,0.0062904525486730265
4281,2021-10-19,157,2021,Tuesday,10,42,38471,0.004080996074965559
4282,2021-10-20,188,2021,Wednesday,10,42,38471,0.004886797847729459
4283,2021-10-21,113,2021,Thursday,10,42,38471,0.002937277429752281
4284,2021-10-22,144,2021,Friday,10,42,38471,0.003743079202516181
4285,2021-10-23,99,2021,Saturday,10,42,38471,0.0025733669517298743
4286,2021-10-24,136,2021,Sunday,10,42,38471,0.003535130357931949
4287,2021-10-25,106,2021,Monday,10,43,38471,0.0027553221907410776
4288,2021-10-26,113,2021,Tuesday,10,43,38471,0.002937277429752281
4289,2021-10-27,108,2021,Wednesday,10,43,38471,0.0028073094018871356
4290,2021-10-28,119,2021,Thursday,10,43,38471,0.0030932390631904553
4291,2021-10-29,81,2021,Friday,10,43,38471,0.0021054820514153517
4292,2021-10-30,63,2021,Saturday,10,43,38471,0.0016375971511008293
4293,2021-10-31,72,2021,Sunday,10,43,38471,0.0018715396012580906
4294,2021-11-01,182,2021,Monday,11,44,38471,0.004730836214291284
4295,2021-11-02,156,2021,Tuesday,11,44,38471,0.0040550024693925294
4296,2021-11-03,147,2021,Wednesday,11,44,38471,0.003821060019235268
4297,2021-11-04,129,2021,Thursday,11,44,38471,0.0033531751189207456
4298,2021-11-05,102,2021,Friday,11,44,38471,0.0026513477684489617
4299,2021-11-06,42,2021,Saturday,11,44,38471,0.0010917314340672195
4300,2021-11-07,45,2021,Sunday,11,44,38471,0.0011697122507863065
4301,2021-11-08,51,2021,Monday,11,45,38471,0.0013256738842244808
4302,2021-11-09,49,2021,Tuesday,11,45,38471,0.0012736866730784226
4303,2021-11-10,34,2021,Wednesday,11,45,38471,0.0008837825894829872
4304,2021-11-11,25,2021,Thursday,11,45,38471,0.0006498401393257259
4305,2021-11-12,16,2021,Friday,11,45,38471,0.00041589768916846457
4306,2021-11-13,13,2021,Saturday,11,45,38471,0.00033791687244937745
4307,2021-11-14,19,2021,Sunday,11,45,38471,0.0004938785058875517
4308,2021-11-15,24,2021,Monday,11,46,38471,0.0006238465337526968
4309,2021-11-16,25,2021,Tuesday,11,46,38471,0.0006498401393257259
4310,2021-11-17,24,2021,Wednesday,11,46,38471,0.0006238465337526968
4311,2021-11-18,21,2021,Thursday,11,46,38471,0.0005458657170336098
4312,2021-11-19,20,2021,Friday,11,46,38471,0.0005198721114605807
4313,2021-11-20,15,2021,Saturday,11,46,38471,0.00038990408359543553
4314,2021-11-21,19,2021,Sunday,11,46,38471,0.0004938785058875517
4315,2021-11-22,17,2021,Monday,11,47,38471,0.0004418912947414936
4316,2021-11-23,24,2021,Tuesday,11,47,38471,0.0006238465337526968
4317,2021-11-24,18,2021,Wednesday,11,47,38471,0.00046788490031452265
4318,2021-11-25,17,2021,Thursday,11,47,38471,0.0004418912947414936
4319,2021-11-26,11,2021,Friday,11,47,38471,0.0002859296613033194
4320,2021-11-27,9,2021,Saturday,11,47,38471,0.00023394245015726132
4321,2021-11-28,8,2021,Sunday,11,47,38471,0.00020794884458423229
4322,2021-11-29,9,2021,Monday,11,48,38471,0.00023394245015726132
4323,2021-11-30,14,2021,Tuesday,11,48,38471,0.0003639104780224065
4324,2021-12-01,13,2021,Wednesday,12,48,38471,0.00033791687244937745
4325,2021-12-02,11,2021,Thursday,12,48,38471,0.0002859296613033194
4326,2021-12-03,7,2021,Friday,12,48,38471,0.00018195523901120325
4327,2021-12-04,5,2021,Saturday,12,48,38471,0.00012996802786514517
4328,2021-12-05,3,2021,Sunday,12,48,38471,7.79808167190871e-05
4329,2021-12-06,11,2021,Monday,12,49,38471,0.0002859296613033194
4330,2021-12-07,10,2021,Tuesday,12,49,38471,0.00025993605573029034
4331,2021-12-08,15,2021,Wednesday,12,49,38471,0.00038990408359543553
4332,2021-12-09,12,2021,Thursday,12,49,38471,0.0003119232668763484
4333,2021-12-10,10,2021,Friday,12,49,38471,0.00025993605573029034
4334,2021-12-11,10,2021,Saturday,12,49,38471,0.00025993605573029034
4335,2021-12-12,10,2021,Sunday,12,49,38471,0.00025993605573029034
4336,2021-12-13,12,2021,Monday,12,50,38471,0.0003119232668763484
4337,2021-12-14,9,2021,Tuesday,12,50,38471,0.00023394245015726132
4338,2021-12-15,12,2021,Wednesday,12,50,38471,0.0003119232668763484
4339,2021-12-16,10,2021,Thursday,12,50,38471,0.00025993605573029034
4340,2021-12-17,13,2021,Friday,12,50,38471,0.00033791687244937745
4341,2021-12-18,16,2021,Saturday,12,50,38471,0.00041589768916846457
4342,2021-12-19,25,2021,Sunday,12,50,38471,0.0006498401393257259
4343,2021-12-20,22,2021,Monday,12,51,38471,0.0005718593226066388
4344,2021-12-21,15,2021,Tuesday,12,51,38471,0.00038990408359543553
4345,2021-12-22,17,2021,Wednesday,12,51,38471,0.0004418912947414936
4346,2021-12-23,11,2021,Thursday,12,51,38471,0.0002859296613033194
4347,2021-12-24,8,2021,Friday,12,51,38471,0.00020794884458423229
4348,2021-12-25,5,2021,Saturday,12,51,38471,0.00012996802786514517
4349,2021-12-26,4,2021,Sunday,12,51,38471,0.00010397442229211614
4350,2021-12-27,8,2021,Monday,12,52,38471,0.00020794884458423229
4351,2021-12-28,18,2021,Tuesday,12,52,38471,0.00046788490031452265
4352,2021-12-29,13,2021,Wednesday,12,52,38471,0.00033791687244937745
4353,2021-12-30,9,2021,Thursday,12,52,38471,0.00023394245015726132
4354,2021-12-31,4,2021,Friday,12,52,38471,0.00010397442229211614
4355,2022-01-01,36,2022,Saturday,1,52,41425,0.0008690404345202173
4356,2022-01-02,24,2022,Sunday,1,52,41425,0.0005793602896801448
4357,2022-01-03,37,2022,Monday,1,1,41425,0.0008931804465902233
4358,2022-01-04,24,2022,Tuesday,1,1,41425,0.0005793602896801448
4359,2022-01-05,23,2022,Wednesday,1,1,41425,0.0005552202776101388
4360,2022-01-06,10,2022,Thursday,1,1,41425,0.00024140012070006034
4361,2022-01-07,12,2022,Friday,1,1,41425,0.0002896801448400724
4362,2022-01-09,12,2022,Sunday,1,1,41425,0.0002896801448400724
4363,2022-01-10,40,2022,Monday,1,2,41425,0.0009656004828002414
4364,2022-01-11,19,2022,Tuesday,1,2,41425,0.0004586602293301147
4365,2022-01-12,22,2022,Wednesday,1,2,41425,0.0005310802655401328
4366,2022-01-13,13,2022,Thursday,1,2,41425,0.00031382015691007844
4367,2022-01-14,9,2022,Friday,1,2,41425,0.00021726010863005432
4368,2022-01-16,9,2022,Sunday,1,2,41425,0.00021726010863005432
4369,2022-01-18,27,2022,Tuesday,1,3,41425,0.000651780325890163
4370,2022-01-22,16,2022,Saturday,1,3,41425,0.00038624019312009656
4371,2022-01-23,22,2022,Sunday,1,3,41425,0.0005310802655401328
4372,2022-01-24,36,2022,Monday,1,4,41425,0.0008690404345202173
4373,2022-01-25,29,2022,Tuesday,1,4,41425,0.000700060350030175
4374,2022-01-26,28,2022,Wednesday,1,4,41425,0.000675920337960169
4375,2022-01-28,29,2022,Friday,1,4,41425,0.000700060350030175
4376,2022-01-29,22,2022,Saturday,1,4,41425,0.0005310802655401328
4377,2022-01-30,23,2022,Sunday,1,4,41425,0.0005552202776101388
4378,2022-02-01,42,2022,Tuesday,2,5,41425,0.0010138805069402534
4379,2022-02-02,39,2022,Wednesday,2,5,41425,0.0009414604707302354
4380,2022-02-03,31,2022,Thursday,2,5,41425,0.0007483403741701871
4381,2022-02-04,27,2022,Friday,2,5,41425,0.000651780325890163
4382,2022-02-05,24,2022,Saturday,2,5,41425,0.0005793602896801448
4383,2022-02-08,37,2022,Tuesday,2,6,41425,0.0008931804465902233
4384,2022-02-09,39,2022,Wednesday,2,6,41425,0.0009414604707302354
4385,2022-02-10,39,2022,Thursday,2,6,41425,0.0009414604707302354
4386,2022-02-11,41,2022,Friday,2,6,41425,0.0009897404948702474
4387,2022-02-13,41,2022,Sunday,2,6,41425,0.0009897404948702474
4388,2022-02-15,51,2022,Tuesday,2,7,41425,0.0012311406155703078
4389,2022-02-17,59,2022,Thursday,2,7,41425,0.001424260712130356
4390,2022-02-18,52,2022,Friday,2,7,41425,0.0012552806276403137
4391,2022-02-20,41,2022,Sunday,2,7,41425,0.0009897404948702474
4392,2022-02-21,64,2022,Monday,2,8,41425,0.0015449607724803863
4393,2022-02-22,66,2022,Tuesday,2,8,41425,0.0015932407966203982
4394,2022-02-23,60,2022,Wednesday,2,8,41425,0.001448400724200362
4395,2022-02-24,67,2022,Thursday,2,8,41425,0.0016173808086904044
4396,2022-02-25,63,2022,Friday,2,8,41425,0.0015208207604103803
4397,2022-02-26,61,2022,Saturday,2,8,41425,0.001472540736270368
4398,2022-02-27,76,2022,Sunday,2,8,41425,0.0018346409173204588
4399,2022-02-28,120,2022,Monday,2,9,41425,0.002896801448400724
4400,2022-03-01,190,2022,Tuesday,3,9,41425,0.004586602293301147
4401,2022-03-02,116,2022,Wednesday,3,9,41425,0.0028002414001207
4402,2022-03-03,170,2022,Thursday,3,9,41425,0.004103802051901026
4403,2022-03-04,93,2022,Friday,3,9,41425,0.0022450211225105614
4404,2022-03-05,104,2022,Saturday,3,9,41425,0.0025105612552806275
4405,2022-03-06,70,2022,Sunday,3,9,41425,0.0016898008449004224
4406,2022-03-07,128,2022,Monday,3,10,41425,0.0030899215449607725
4407,2022-03-08,111,2022,Tuesday,3,10,41425,0.00267954133977067
4408,2022-03-09,168,2022,Wednesday,3,10,41425,0.004055522027761014
4409,2022-03-10,89,2022,Thursday,3,10,41425,0.002148461074230537
4410,2022-03-11,124,2022,Friday,3,10,41425,0.0029933614966807486
4411,2022-03-12,103,2022,Saturday,3,10,41425,0.0024864212432106217
4412,2022-03-13,127,2022,Sunday,3,10,41425,0.0030657815328907663
4413,2022-03-14,116,2022,Monday,3,11,41425,0.0028002414001207
4414,2022-03-15,167,2022,Tuesday,3,11,41425,0.0040313820156910075
4415,2022-03-16,109,2022,Wednesday,3,11,41425,0.0026312613156306577
4416,2022-03-17,155,2022,Thursday,3,11,41425,0.0037417018708509353
4417,2022-03-18,96,2022,Friday,3,11,41425,0.002317441158720579
4418,2022-03-19,154,2022,Saturday,3,11,41425,0.0037175618587809295
4419,2022-03-20,131,2022,Sunday,3,11,41425,0.0031623415811707907
4420,2022-03-21,228,2022,Monday,3,12,41425,0.005503922751961376
4421,2022-03-22,147,2022,Tuesday,3,12,41425,0.0035485817742908874
4422,2022-03-23,52,2022,Wednesday,3,12,41425,0.0012552806276403137
4423,2022-03-25,55,2022,Friday,3,12,41425,0.001327700663850332
4424,2022-03-27,276,2022,Sunday,3,12,41425,0.006662643331321666
4425,2022-03-28,247,2022,Monday,3,13,41425,0.005962582981291491
4426,2022-03-29,397,2022,Tuesday,3,13,41425,0.009583584791792396
4427,2022-03-30,353,2022,Wednesday,3,13,41425,0.00852142426071213
4428,2022-03-31,547,2022,Thursday,3,13,41425,0.013204586602293301
4429,2022-04-04,210,2022,Monday,4,14,41425,0.005069402534701267
4430,2022-04-06,749,2022,Wednesday,4,14,41425,0.01808086904043452
4431,2022-04-08,828,2022,Friday,4,14,41425,0.019987929993965
4432,2022-04-12,298,2022,Tuesday,4,15,41425,0.007193723596861799
4433,2022-05-07,1021,2022,Saturday,5,18,41425,0.024646952323476162
4434,2022-05-16,340,2022,Monday,5,20,41425,0.008207604103802052
4435,2022-05-20,322,2022,Friday,5,20,41425,0.007773083886541943
4436,2022-05-30,1106,2022,Monday,5,22,41425,0.026698853349426673
4437,2022-06-15,255,2022,Wednesday,6,24,41425,0.006155703077851539
4438,2022-06-17,186,2022,Friday,6,24,41425,0.004490042245021123
4439,2022-06-18,887,2022,Saturday,6,24,41425,0.021412190706095353
4440,2022-06-19,152,2022,Sunday,6,24,41425,0.0036692818346409175
4441,2022-06-20,806,2022,Monday,6,25,41425,0.019456849728424864
4442,2022-06-21,749,2022,Tuesday,6,25,41425,0.01808086904043452
4443,2022-06-26,503,2022,Sunday,6,25,41425,0.012142426071213035
4444,2022-06-27,116,2022,Monday,6,26,41425,0.0028002414001207
4445,2022-06-28,446,2022,Tuesday,6,26,41425,0.010766445383222691
4446,2022-06-29,254,2022,Wednesday,6,26,41425,0.006131563065781533
4447,2022-06-30,282,2022,Thursday,6,26,41425,0.006807483403741702
4448,2022-07-01,363,2022,Friday,7,26,41425,0.00876282438141219
4449,2022-07-05,316,2022,Tuesday,7,27,41425,0.007628243814121907
4450,2022-07-07,380,2022,Thursday,7,27,41425,0.009173204586602294
4451,2022-07-08,235,2022,Friday,7,27,41425,0.005672902836451418
4452,2022-07-11,94,2022,Monday,7,28,41425,0.002269161134580567
4453,2022-07-13,110,2022,Wednesday,7,28,41425,0.002655401327700664
4454,2022-07-14,328,2022,Thursday,7,28,41425,0.00791792395896198
4455,2022-07-15,232,2022,Friday,7,28,41425,0.0056004828002414
4456,2022-07-16,204,2022,Saturday,7,28,41425,0.004924562462281231
4457,2022-07-17,85,2022,Sunday,7,28,41425,0.002051901025950513
4458,2022-07-20,228,2022,Wednesday,7,29,41425,0.005503922751961376
4459,2022-07-23,88,2022,Saturday,7,29,41425,0.0021243210621605313
4460,2022-07-25,187,2022,Monday,7,30,41425,0.004514182257091128
4461,2022-07-28,198,2022,Thursday,7,30,41425,0.004779722389861195
4462,2022-07-29,83,2022,Friday,7,30,41425,0.002003621001810501
4463,2022-07-31,157,2022,Sunday,7,30,41425,0.0037899818949909477
4464,2022-08-07,259,2022,Sunday,8,31,41425,0.006252263126131563
4465,2022-08-08,99,2022,Monday,8,32,41425,0.0023898611949305973
4466,2022-08-09,208,2022,Tuesday,8,32,41425,0.005021122510561255
4467,2022-08-10,71,2022,Wednesday,8,32,41425,0.0017139408569704284
4468,2022-08-12,170,2022,Friday,8,32,41425,0.004103802051901026
4469,2022-08-14,131,2022,Sunday,8,32,41425,0.0031623415811707907
4470,2022-08-16,129,2022,Tuesday,8,33,41425,0.0031140615570307787
4471,2022-08-17,100,2022,Wednesday,8,33,41425,0.0024140012070006035
4472,2022-08-22,238,2022,Monday,8,34,41425,0.005745322872661436
4473,2022-08-23,99,2022,Tuesday,8,34,41425,0.0023898611949305973
4474,2022-08-24,84,2022,Wednesday,8,34,41425,0.002027761013880507
4475,2022-08-25,179,2022,Thursday,8,34,41425,0.00432106216053108
4476,2022-08-27,161,2022,Saturday,8,34,41425,0.0038865419432709716
4477,2022-08-28,184,2022,Sunday,8,34,41425,0.00444176222088111
4478,2022-08-30,371,2022,Tuesday,8,35,41425,0.008955944477972239
4479,2022-09-02,456,2022,Friday,9,35,41425,0.011007845503922751
4480,2022-09-03,288,2022,Saturday,9,35,41425,0.006952323476161738
4481,2022-09-04,403,2022,Sunday,9,35,41425,0.009728424864212432
4482,2022-09-06,404,2022,Tuesday,9,36,41425,0.009752564876282439
4483,2022-09-07,372,2022,Wednesday,9,36,41425,0.008980084490042246
4484,2022-09-10,440,2022,Saturday,9,36,41425,0.010621605310802655
4485,2022-09-12,586,2022,Monday,9,37,41425,0.014146047073023537
4486,2022-09-14,480,2022,Wednesday,9,37,41425,0.011587205793602897
4487,2022-09-16,748,2022,Friday,9,37,41425,0.018056729028364513
4488,2022-09-17,538,2022,Saturday,9,37,41425,0.012987326493663246
4489,2022-09-18,625,2022,Sunday,9,37,41425,0.015087507543753771
4490,2022-09-20,854,2022,Tuesday,9,38,41425,0.020615570307785155
4491,2022-09-22,887,2022,Thursday,9,38,41425,0.021412190706095353
4492,2022-09-24,594,2022,Saturday,9,38,41425,0.014339167169583585
4493,2022-09-26,787,2022,Monday,9,39,41425,0.01899818949909475
4494,2022-09-30,878,2022,Friday,9,39,41425,0.0211949305974653
4495,2022-10-01,270,2022,Saturday,10,39,41425,0.006517803258901629
4496,2022-10-02,964,2022,Sunday,10,39,41425,0.023270971635485818
4497,2022-10-03,267,2022,Monday,10,40,41425,0.0064453832226916115
4498,2022-10-04,851,2022,Tuesday,10,40,41425,0.020543150271575137
4499,2022-10-05,223,2022,Wednesday,10,40,41425,0.0053832226916113455
