"STATION","NAME","DATE","TMAX"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-02","98"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-03","99"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-04","95"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-05","95"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-06","94"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-07","92"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-08","99"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-09","98"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-10","102"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-11","102"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-12","103"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-13","96"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-14","86"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-15","88"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-17","93"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-18","93"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-19","96"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-20","98"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-21","94"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-22","90"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-23","95"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-24","101"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-25","100"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-26","99"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-27","99"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-28","99"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-29","100"
"USC00026471","PHANTOM RANCH, AZ US","2015-09-30","102"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-01","100"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-02","93"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-03","89"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-04","84"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-05","73"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-06","69"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-07","79"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-08","88"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-09","88"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-10","88"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-11","91"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-12","95"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-13","92"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-14","91"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-15","94"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-16","85"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-17","75"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-18","75"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-19","80"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-20","80"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-21","70"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-22","72"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-23","77"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-24","78"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-25","73"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-26","79"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-27","80"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-28","76"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-29","70"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-30","73"
"USC00026471","PHANTOM RANCH, AZ US","2015-10-31","76"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-01","78"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-02","83"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-03","76"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-04","76"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-05","60"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-06","65"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-07","65"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-08","68"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-09","75"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-10","75"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-11","60"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-12","65"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-13","68"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-14","68"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-15","61"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-16","56"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-17","58"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-18","67"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-19","66"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-20","67"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-21","67"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-22","67"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-23","65"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-24","73"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-25","69"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-26","61"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-27","55"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-28","51"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-29","53"
"USC00026471","PHANTOM RANCH, AZ US","2015-11-30","53"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-01","56"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-02","57"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-03","58"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-04","54"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-05","62"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-06","60"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-07","59"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-08","62"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-09","57"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-10","65"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-11","66"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-12","66"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-13","66"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-14","54"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-15","54"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-16","47"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-17","51"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-18","54"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-19","55"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-20","51"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-21","56"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-22","55"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-23","64"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-24","64"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-25","55"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-26","48"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-27","50"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-28","60"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-29","49"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-30","51"
"USC00026471","PHANTOM RANCH, AZ US","2015-12-31","50"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-01","49"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-02","54"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-03","53"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-04","50"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-05","47"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-06","54"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-07","51"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-08","51"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-09","50"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-10","50"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-11","50"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-12","52"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-13","51"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-14","58"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-15","49"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-16","55"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-17","59"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-18","52"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-19","55"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-20","62"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-21","62"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-22","59"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-23","57"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-24","59"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-25","58"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-26","59"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-27","60"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-28","61"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-29","62"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-30","71"
"USC00026471","PHANTOM RANCH, AZ US","2016-01-31","69"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-01","62"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-02","45"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-03","48"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-04","52"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-05","57"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-06","59"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-07","63"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-08","67"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-09","68"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-10","67"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-11","69"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-12","71"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-13","71"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-14","73"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-15","72"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-16","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-17","75"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-18","78"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-19","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-20","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-21","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-22","72"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-23","66"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-24","68"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-25","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-26","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-27","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-28","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-02-29","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-01","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-02","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-03","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-04","82"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-05","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-06","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-07","69"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-08","70"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-09","73"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-10","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-11","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-12","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-13","75"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-14","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-15","75"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-16","76"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-17","82"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-18","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-19","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-20","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-21","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-22","82"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-23","70"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-24","73"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-25","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-26","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-27","73"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-28","72"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-29","65"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-30","71"
"USC00026471","PHANTOM RANCH, AZ US","2016-03-31","67"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-01","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-02","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-03","85"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-04","88"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-05","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-06","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-07","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-08","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-09","78"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-10","72"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-11","75"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-12","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-13","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-14","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-15","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-16","68"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-17","74"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-18","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-19","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-20","91"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-21","92"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-22","93"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-23","93"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-24","85"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-25","67"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-26","73"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-27","75"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-28","66"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-29","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-04-30","66"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-01","68"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-02","77"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-03","85"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-04","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-05","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-06","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-07","71"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-08","72"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-09","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-10","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-11","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-12","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-13","102"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-14","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-15","92"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-16","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-17","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-18","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-19","90"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-20","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-21","85"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-22","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-23","88"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-24","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-25","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-26","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-27","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-28","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-29","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-30","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-05-31","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-01","102"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-02","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-03","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-04","109"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-05","113"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-06","109"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-07","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-08","109"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-09","107"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-10","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-11","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-12","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-13","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-14","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-15","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-16","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-17","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-18","110"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-19","112"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-20","114"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-21","114"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-22","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-23","111"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-24","111"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-25","109"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-26","112"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-27","111"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-28","104"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-29","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-06-30","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-01","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-02","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-03","105"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-04","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-05","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-06","107"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-07","107"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-08","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-09","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-10","107"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-11","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-12","108"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-13","109"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-14","110"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-15","112"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-16","112"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-17","104"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-18","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-19","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-20","104"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-21","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-22","112"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-23","111"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-24","110"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-25","110"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-26","110"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-27","113"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-28","111"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-29","113"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-30","105"
"USC00026471","PHANTOM RANCH, AZ US","2016-07-31","102"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-01","100"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-02","100"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-04","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-05","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-06","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-07","104"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-08","105"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-09","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-10","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-11","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-12","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-13","106"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-14","107"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-15","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-16","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-17","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-18","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-19","97"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-20","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-21","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-22","95"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-23","92"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-24","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-25","92"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-26","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-27","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-28","93"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-29","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-30","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-08-31","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-01","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-02","93"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-04","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-05","97"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-06","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-07","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-08","98"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-09","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-10","103"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-11","101"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-12","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-13","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-14","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-15","93"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-16","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-17","96"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-18","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-19","99"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-20","88"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-21","79"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-22","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-23","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-24","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-25","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-26","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-27","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-28","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-29","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-09-30","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-01","82"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-02","90"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-03","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-04","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-05","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-06","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-07","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-08","83"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-09","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-10","87"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-11","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-12","88"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-13","90"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-14","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-15","94"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-17","90"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-18","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-19","80"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-20","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-21","85"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-22","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-23","89"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-24","86"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-25","82"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-26","84"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-27","81"
"USC00026471","PHANTOM RANCH, AZ US","2016-10-28","81"
